fecha,1_5MA,1_desviacion_estandar_relativa,1_5MA_desviacion_estandar_relativa,1_RoC_trimestral,4_5MA,4_desviacion_estandar_relativa,4_5MA_desviacion_estandar_relativa,4_RoC_trimestral,5_5MA,5_desviacion_estandar_relativa,5_5MA_desviacion_estandar_relativa,5_RoC_trimestral,6_5MA,6_desviacion_estandar_relativa,6_5MA_desviacion_estandar_relativa,6_RoC_trimestral,7_5MA,7_desviacion_estandar_relativa,7_5MA_desviacion_estandar_relativa,7_RoC_trimestral,8_5MA,8_desviacion_estandar_relativa,8_5MA_desviacion_estandar_relativa,8_RoC_trimestral,9_5MA,9_desviacion_estandar_relativa,9_5MA_desviacion_estandar_relativa,9_RoC_trimestral,10_5MA,10_desviacion_estandar_relativa,10_5MA_desviacion_estandar_relativa,10_RoC_trimestral,11_5MA,11_desviacion_estandar_relativa,11_5MA_desviacion_estandar_relativa,11_RoC_trimestral,12_5MA,12_desviacion_estandar_relativa,12_5MA_desviacion_estandar_relativa,12_RoC_trimestral,13_5MA,13_desviacion_estandar_relativa,13_5MA_desviacion_estandar_relativa,13_RoC_trimestral,14_5MA,14_desviacion_estandar_relativa,14_5MA_desviacion_estandar_relativa,14_RoC_trimestral,15_5MA,15_desviacion_estandar_relativa,15_5MA_desviacion_estandar_relativa,15_RoC_trimestral,16_5MA,16_desviacion_estandar_relativa,16_5MA_desviacion_estandar_relativa,16_RoC_trimestral,17_5MA,17_desviacion_estandar_relativa,17_5MA_desviacion_estandar_relativa,17_RoC_trimestral,18_5MA,18_desviacion_estandar_relativa,18_5MA_desviacion_estandar_relativa,18_RoC_trimestral,19_5MA,19_desviacion_estandar_relativa,19_5MA_desviacion_estandar_relativa,19_RoC_trimestral,21_5MA,21_desviacion_estandar_relativa,21_5MA_desviacion_estandar_relativa,21_RoC_trimestral,22_5MA,22_desviacion_estandar_relativa,22_5MA_desviacion_estandar_relativa,22_RoC_trimestral,23_5MA,23_desviacion_estandar_relativa,23_5MA_desviacion_estandar_relativa,23_RoC_trimestral,24_5MA,24_desviacion_estandar_relativa,24_5MA_desviacion_estandar_relativa,24_RoC_trimestral,25_5MA,25_desviacion_estandar_relativa,25_5MA_desviacion_estandar_relativa,25_RoC_trimestral,26_5MA,26_desviacion_estandar_relativa,26_5MA_desviacion_estandar_relativa,26_RoC_trimestral,27_5MA,27_desviacion_estandar_relativa,27_5MA_desviacion_estandar_relativa,27_RoC_trimestral,28_5MA,28_desviacion_estandar_relativa,28_5MA_desviacion_estandar_relativa,28_RoC_trimestral,29_5MA,29_desviacion_estandar_relativa,29_5MA_desviacion_estandar_relativa,29_RoC_trimestral,30_5MA,30_desviacion_estandar_relativa,30_5MA_desviacion_estandar_relativa,30_RoC_trimestral,31_5MA,31_desviacion_estandar_relativa,31_5MA_desviacion_estandar_relativa,31_RoC_trimestral,32_5MA,32_desviacion_estandar_relativa,32_5MA_desviacion_estandar_relativa,32_RoC_trimestral,34_5MA,34_desviacion_estandar_relativa,34_5MA_desviacion_estandar_relativa,34_RoC_trimestral,35_5MA,35_desviacion_estandar_relativa,35_5MA_desviacion_estandar_relativa,35_RoC_trimestral,40_5MA,40_desviacion_estandar_relativa,40_5MA_desviacion_estandar_relativa,40_RoC_trimestral,41_5MA,41_desviacion_estandar_relativa,41_5MA_desviacion_estandar_relativa,41_RoC_trimestral,42_5MA,42_desviacion_estandar_relativa,42_5MA_desviacion_estandar_relativa,42_RoC_trimestral,43_5MA,43_desviacion_estandar_relativa,43_5MA_desviacion_estandar_relativa,43_RoC_trimestral
1998-09-30,29583.6,0.06010558897660127,0.08614906738347224,-0.006565542223228471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.073758940737202,0.08662019869550965,0.07515218770132163,0.17258306601933326,,,,,,,,,14806.0,0.04841164004712921,0.059252269587209014,-0.042563111969626366,14806.0,0.04841164004712921,0.059252269587209014,-0.042563111969626366,12369.8,0.0496624700132194,0.06252235038116298,-0.03308113329040563,2414.2,0.0464248985181789,0.0420494062646162,-0.08806488991888761,,,,,,,,,10762.866666666667,0.0637760802688912,0.07496788018691561,-0.040849394507931125,13282.666666666668,0.04902839721259005,0.07226460568178444,0.01803231390652038,,,,,,,,,61973.8,0.05847081853882404,0.0631791876231424,0.03462556437801645,0.09946897064288367,1.6078557410772933,3.6067042742863875,-9.69021739130435,0.7143678929765886,0.6162777229765604,0.5759641506529867,0.01292395039593619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7265.8,0.18101812584120383,0.1433229531167679,0.2410526315789474,85.18786,0.05066345606472124,0.0515973568302292,0.03373033052465613
1998-12-31,30675.039999999997,0.028445572848282915,0.0704219139462232,0.04109259018101308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.437669810302419,0.08604767277977717,0.07980420898849834,0.057840107090543436,,,,,,,,,15243.279999999999,0.05862625112499096,0.05888623529960176,0.13944622234590232,15243.279999999999,0.05862625112499096,0.05888623529960176,0.13944622234590232,12749.6,0.06340526750430903,0.06251168140949555,0.14875551485890282,2471.6800000000003,0.043155218143328955,0.03925444374532355,0.09207962727657781,,,,,,,,,10880.346666666668,0.056535637196105534,0.059428583221642295,-0.039797279274473185,13505.346666666668,0.046535142381846806,0.06053265801170428,-0.01527561286665724,,,,,,,,,63964.56,0.04897826491737995,0.05959511104324133,0.012426640984741333,0.02642549238201411,7.573196466615729,4.741387777508919,-2.487804878048781,0.7442591973244148,0.5984006197826374,0.5791741474931543,-0.2372962607861938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738.08,0.16808949804699086,0.1368952229298783,-0.0828668363019508,88.04762000000001,0.051238107297213155,0.05116753211644402,0.03606274445839208
1999-03-31,31066.239999999998,0.025760616799929543,0.056773721341524405,-0.007917894065332054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.508285317548797,0.09158250989825006,0.08238955669252576,-0.023808179813315733,,,,,,,,,14958.48,0.05551511459795491,0.05641957425279309,-0.11212328432569729,14958.48,0.05551511459795491,0.05641957425279309,-0.11212328432569729,12512.0,0.05885634201208464,0.05975065874218153,-0.11420289855072463,2446.4800000000005,0.052180414675268016,0.04284561915014901,-0.10099286379149863,,,,,,,,,10833.88,0.06299185221179948,0.05922086546583037,-0.07504120599292552,13597.48,0.038600915577169236,0.04995501119247474,-0.04571749266102565,,,,,,,,,65385.96,0.03200351040603739,0.05337145608546654,-0.008632605923323267,0.037212931995540675,5.18860660998111,4.530482719056298,-0.7793564055859137,0.7622978446674099,0.5411774142412367,0.5709395032250419,-0.7988965709895942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8268.08,0.14725464876432867,0.13804477972507662,0.060066586516230425,90.98660000000001,0.05278521101670364,0.05132996322140151,0.03430966348787612
1999-06-30,31506.039999999997,0.020753888876032446,0.042838239153530445,0.014720252167060632,,,,,,,,,,,,,,,,-0.22257830592528494,,,,,,,,,,,,,,,,-0.03978952321999629,7.41795646121994,0.10757427268643771,0.08938752361668116,-0.18687118935212466,,,,,,,,,14878.279999999999,0.060740273070596276,0.055238037719875545,-0.031494980057763744,14878.279999999999,0.060740273070596276,0.055238037719875545,-0.031494980057763744,12473.0,0.061591211411924064,0.057661506303654055,-0.02617801047120416,2405.28,0.07321638699642216,0.05244221082785068,-0.059534081104400394,,,,,,,,,11062.279999999999,0.06284971707415599,0.0626818833733833,0.15627189908899797,13747.279999999999,0.023795963894555693,0.04231165495150081,0.025182839478247843,,,,,,,,,66173.95999999999,0.017488214505005987,0.043480614237813894,-0.0073764224351189345,-0.09061246482985615,-1.9626568747226536,3.5665106406613747,6.486437613019889,0.4675286138981791,1.892886689734554,0.8483078722109756,-6.4853772425657406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8816.68,0.08379134454848533,0.13617732555090006,0.006652126499454791,93.98046,0.052573451817341584,0.05159121981291688,0.029970000174835976
1999-09-30,31739.039999999997,0.018826388956305205,0.03077841129143028,-0.003354870775347907,,,,,,,,,,,,,,,,0.22451200773958568,,,,,,,,,,,,,,,,0.02089997564574042,7.593819098582577,0.08711110610874225,0.09178715203374337,0.15068857273049474,,,,,,,,,14663.48,0.06734029284620256,0.058126714337374784,-0.010295370633342849,14663.48,0.06734029284620256,0.058126714337374784,-0.010295370633342849,12380.2,0.06485113140498024,0.059673284469303464,0.0047043010752687575,2283.28,0.09734161609804347,0.062463706886248305,-0.09220183486238531,,,,,,,,,10774.079999999998,0.060185156443395164,0.06126768863886948,-0.10952380952380958,13863.279999999999,0.03290899265346084,0.03817388234392453,0.06229315290137527,,,,,,,,,66446.76,0.00934508154999732,0.033257177983448946,-0.009258839699729626,-0.10731815044858524,-1.6107374699710972,2.1592528945960767,-0.6989603024574669,-0.0931653660349312,-12.887308114494262,-1.8477131335518546,0.7657345722300142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8887.48,0.06708548339371417,0.12944782011894457,-0.13833820821146137,97.13198,0.0516672922534153,0.05178550368987898,0.033801973079841785
1999-12-31,32215.840000000004,0.01625626701725242,0.022008546899560506,0.03166687445455674,,,,,,,,,,,,,,,,0.3129396933837585,,,,,,,,,,,,,,,,0.32044487476749794,7.861020185539099,0.12081026781203213,0.09862516585704786,0.21328212270241265,,,,,,,,,15087.279999999999,0.08295383916304915,0.06503515416055877,0.183226917282445,15087.279999999999,0.08295383916304915,0.06503515416055877,0.183226917282445,12798.6,0.08327004708201306,0.06639479988306221,0.17934782608695654,2374.28,0.13872441320352058,0.08092360982331664,0.42294087923193535,,,,,,,,,10616.179999999998,0.05639577528239504,0.05979162764157024,0.016771998055420623,13799.73,0.031462124278966,0.03466062775719971,-0.04484561063417336,,,,,,,,,66383.81,0.009577777037640636,0.02347856968321226,0.008312498094337872,-0.16394858523119393,-0.6624120987451944,1.705199326631579,0.5109890109890107,-0.67979580081754,-1.7173628222180015,-2.314441242590767,0.0684091642465312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9011.28,0.08600442942337387,0.11044508083537859,0.2636409353784259,100.47464,0.05229342375354178,0.05211149722764309,0.03782747949450038
2000-03-31,32415.4,0.018376428368027452,0.019994718003509417,-0.003746223564954687,,,,,,,,,,,,,8.626572303649,0.17388056983802533,,-0.25072551842254365,,,,,,,,,,,,,6.925950227496142,0.12901973315767196,,-0.17324748827831393,7.722463114349419,0.12143556877256272,0.10570274505560498,-0.17383710657278728,,,,,,,,,14540.0,0.0783391732576173,0.06897773858708404,-0.17286121384829933,14540.0,0.0783391732576173,0.06897773858708404,-0.17286121384829933,12323.4,0.08414278251585358,0.07054230288537111,-0.19007444168734489,2302.2,0.13575637114534458,0.09944384042371976,-0.21235795454545459,,,,,,,,,10513.7,0.057386198947469234,0.059961739991842976,-0.016304087975137493,13811.65,0.03173791772033102,0.031701182824896555,0.011724200416779906,,,,,,,,,65867.25,0.011575686648820952,0.015998054029500462,-0.021806264812497922,-0.0922978446674099,-1.9137634341239464,-0.19219265351635634,-2.066133866133866,-1.1287745394701916,-0.7072244208978399,-2.5755662507268626,-0.23297964493977785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9456.2,0.1153120708048995,0.09988959538696031,0.08198189234902009,103.83666000000001,0.05254931785749414,0.052373739339699285,0.03135423491571854
2000-06-30,32941.4,0.027662113051974774,0.020375017253918458,0.04181829209121779,,,,,,,,,,,,,8.486797136287626,0.1785427082097079,,-0.017238857429425103,,,,,,,,,,,,,7.022695711896799,0.12323331871334008,,0.003692823181018934,7.604037326803632,0.12231755316794739,0.11184975370954445,-0.01260182973446533,,,,,,,,,14381.4,0.08293007186865851,0.07446073004122475,0.00784342471778321,14381.4,0.08293007186865851,0.07446073004122475,0.00784342471778321,12158.0,0.0920727226851059,0.07718557901997537,-0.002363445378151252,2309.0,0.13570241637616204,0.11614824076389858,0.0604147880973851,,,,,,,,,10718.5,0.051532310902511716,0.057669831729985424,0.07057451151939342,14025.05,0.025424217460069745,0.02906584320147666,0.026651382719587335,,,,,,,,,65264.05,0.0164050682073949,0.012878365589771961,-0.015673060574678876,-0.13978380315336839,-1.3710151421288908,-1.5041170039383565,-2.7655172413793103,-1.3768490205446728,-0.2689148046636537,-2.7375846945078406,-0.22730891719745205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10007.2,0.15196843121509523,0.10083235187711362,0.096551724137931,107.22179999999999,0.05208775537802671,0.05223424821196391,0.030148368595163566
2000-09-30,33169.2,0.02454866570005348,0.021133972618722664,-0.0298064328336487,,,,,,,,,,,,,8.70869801620481,0.1460766253405592,,-0.017907943034776164,,,,,,,,,,,,,7.253113174868609,0.10497051204625597,,0.0582799599588959,7.772454749960185,0.09514187938938855,0.10936327505013459,-0.008387529213372713,,,,,,,,,14288.333333333334,0.08670835155184656,0.07965434573747482,-0.009479477295318506,14288.333333333334,0.08670835155184656,0.07965434573747482,-0.009479477295318506,12056.866666666667,0.09702457340009148,0.08427225141760886,0.00011698985113040017,2317.0666666666666,0.13365324392936093,0.12823561215048632,-0.055980725623582694,,,,,,,,,10536.566666666668,0.028848511193336257,0.050869590553821474,-0.03383879657374611,14028.45,0.025057595149098943,0.02931816945238531,-0.049965108164689465,,,,,,,,,64756.31666666667,0.017184697132706827,0.012817662115312132,-0.00023030740804708127,-0.07363473483038702,-2.2474169022335153,-1.5610690094405288,-1.007727581521739,-1.3526015289058768,-0.3009210884707968,-3.176346250148911,-0.2192952982550458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10373.266666666666,0.14532173047702596,0.11313842906282175,-0.07242487770789652,110.69221999999999,0.049512921171939964,0.051622142082883585,0.029261665247600765
2000-12-31,33599.2,0.01930969135574452,0.021230633098610528,0.02709189643275023,,,,,,,,,,,,,9.475853813306259,0.2078360918241695,,0.5368557804871084,,,,,,,,,,,,,8.19786317486861,0.2121610593151676,,0.49900753686030064,8.228204025322503,0.13676690132169897,0.11929443409272596,0.3288055421425544,,,,,,,,,14511.333333333334,0.08686174203880409,0.08355863557599512,0.10539455649109075,14511.333333333334,0.08686174203880409,0.08355863557599512,0.10539455649109075,12125.266666666666,0.09671765730086739,0.09064555659678628,0.0792805965784471,2448.2266666666665,0.10888822326816185,0.13054493358451,0.1866686683681129,,,,,,,,,10577.166666666666,0.02590935277339093,0.044014429819820636,-0.014316594091663859,13853.37,0.02224229560433931,0.027184830042561003,-0.0033348024092845208,,,,,,,,,64183.63666666667,0.020187541096360662,0.014986154024584798,-0.014728410251040658,-0.08374343048256092,-2.0171859036277784,-1.6423586961718653,-69.74999999999999,-1.1424928332537028,-0.4031977206978867,-0.6795241713896357,-0.2389033942558747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10692.866666666667,0.08622984586669237,0.11696730155741739,-0.13645130183220833,114.37356,0.04939169331705295,0.05116702229561111,0.0377854997570215
2001-03-31,32945.55,0.055745502161198016,0.029128480127399648,-0.1285929193199743,,,,,,,,,,,,,9.363158010166163,0.20043593117607622,0.18135438527770764,-0.14647151680219772,,,,,,,,,,,,,9.001288657960396,0.2888028591537421,0.17163749647723553,0.12082422599871245,8.10839409778627,0.1281608134364805,0.12076454321761562,-0.1309740498593922,,,,,,,,,13930.233333333334,0.0453067065320613,0.07602920904979756,-0.09741596917762718,13930.233333333334,0.0453067065320613,0.07602920904979756,-0.09741596917762718,11571.866666666665,0.035376574476351785,0.08106686207565403,-0.07836124207445949,2334.9266666666667,0.07550253076527007,0.1179005570968599,-0.14623500834977998,,,,,,,,,10086.466666666665,0.11838472445041523,0.05641221965342467,-0.23684210526315785,13784.87,0.025972894386642104,0.026086984064096225,-0.008464395737216801,,,,,,,,,62749.93666666667,0.035444986992114576,0.020159596015479585,-0.05993645844292894,-0.056629903912512616,-2.9420086738051547,-2.098278011183857,-0.907070707070707,-1.0512681955725434,-0.3067341742257506,-0.3973984417911855,1.119839908519154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10243.566666666668,0.1568195825903482,0.13113033219081224,-0.18294597989949746,118.0239,0.05037631187541703,0.050783599919986155,0.030846343157572065
